time_sch,time_act,code,dest,stat,orig
07:55,07:55,KL 1178 KLM,Amsterdam,BAGGAGE HANDLED,Linkoping (LPI)
07:55,08:07,KL 1300 KLM,Amsterdam,BAGGAGE HANDLED,Toulouse (TLS)
07:55,07:55,KL 1372 KLM,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
07:55,08:17,KL 1992 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK)
07:55,07:55,OR 703 TUI fly,Amsterdam,BAGGAGE HANDLED,Punta Cana (PUJ)
08:05,08:05,8R 6768 Amelia,Amsterdam,BAGGAGE HANDLED,Strasbourg (SXB)
08:05,08:05,KL 672 KLM,Amsterdam,BAGGAGE HANDLED,Montreal (YUL)
08:05,14:09,KL 1514 KLM,Amsterdam,BAGGAGE HANDLED,Norwich (NWI)
08:05,08:05,UA 946 United Airlines,Amsterdam,BAGGAGE HANDLED,Washington (IAD)
08:10,08:29,KL 1362 KLM,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
08:10,08:10,KL 1762 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
08:10,08:39,LH 986 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
08:15,08:15,DL 134 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
08:15,08:15,DL 258 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Boston (BOS)
08:15,08:38,KL 952 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL)
08:15,08:55,KL 1070 KLM,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
08:15,08:15,KL 1212 KLM,Amsterdam,BAGGAGE HANDLED,Sandefjord (TRF)
08:15,08:15,KL 1270 KLM,Amsterdam,BAGGAGE HANDLED,Wroclaw (WRO)
08:15,08:15,KL 1276 KLM,Amsterdam,CANCELLED,Edinburgh (EDI)
08:15,08:15,KL 1482 KLM,Amsterdam,BAGGAGE HANDLED,Humberside (HUY)
08:15,08:15,KL 1530 KLM,Amsterdam,CANCELLED,Teesside International (MME)
08:15,08:46,KL 1554 KLM,Amsterdam,BAGGAGE HANDLED,Turin (TRN)
08:15,08:15,KL 1916 KLM,Amsterdam,BAGGAGE HANDLED,Gdansk (GDN)
08:15,08:15,LH 2300 Lufthansa,Amsterdam,CANCELLED,Munich (MUC)
08:20,08:20,DL 178 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Portland (PDX)
08:20,08:48,EZS 1221 easyJet Switzerland,Amsterdam,BAGGAGE HANDLED,Basel (BSL)
08:20,08:43,EZY 8677 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
08:25,08:25,KL 678 KLM,Amsterdam,BAGGAGE HANDLED,Calgary (YYC)
08:25,08:25,KL 808 KLM,Amsterdam,BAGGAGE HANDLED,Manila (MNL)
08:25,08:25,KL 872 KLM,Amsterdam,BAGGAGE HANDLED,New Delhi (DEL)
08:25,09:25,KL 880 KLM,Amsterdam,BAGGAGE HANDLED,Bengaluru (BLR)
08:25,09:58,KL 1618 KLM,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
08:25,09:20,KL 1662 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
08:30,08:30,KL 836 KLM,Amsterdam,BAGGAGE HANDLED,Denpasar (DPS)
08:30,09:12,KL 1140 KLM,Amsterdam,BAGGAGE HANDLED,Oslo (OSL)
08:30,08:30,KL 1540 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA)
08:35,08:58,AF 1240 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
08:35,08:35,DL 48 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
08:35,09:11,KL 932 KLM,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
08:35,08:54,KL 1046 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
08:35,09:32,KL 1250 KLM,Amsterdam,BAGGAGE HANDLED,Nice (NCE)
08:35,09:16,KL 1412 KLM,Amsterdam,BAGGAGE HANDLED,Lyon (LYS)
08:35,09:55,KL 1572 KLM,Amsterdam,BAGGAGE HANDLED,Athens (ATH)
08:35,08:52,KL 1582 KLM,Amsterdam,BAGGAGE HANDLED,Bologna (BLQ)
08:35,10:04,KL 1710 KLM,Amsterdam,BAGGAGE HANDLED,Oporto (OPO)
08:35,08:50,UA 20 United Airlines,Amsterdam,BAGGAGE HANDLED,Houston (IAH)
08:40,08:40,KC 903 Air Astana,Amsterdam,BAGGAGE HANDLED,Atyrau (GUW)
08:40,09:22,KL 1104 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
08:40,09:27,KL 1264 KLM,Amsterdam,BAGGAGE HANDLED,Marseille (MRS)
08:40,09:02,KL 1420 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
08:40,08:57,KL 1440 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ)
08:40,08:40,KL 1502 KLM,Amsterdam,CANCELLED,Valencia (VLC)
08:40,09:50,KL 1650 KLM,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
08:40,09:40,KL 1698 KLM,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
08:40,10:08,KL 1898 KLM,Amsterdam,BAGGAGE HANDLED,Belgrade (BEG)
08:40,10:09,KL 1938 KLM,Amsterdam,BAGGAGE HANDLED,Zagreb (ZAG)
08:45,09:42,KL 1164 KLM,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
08:45,09:35,KL 1790 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
08:45,10:03,KL 1972 KLM,Amsterdam,BAGGAGE HANDLED,Budapest (BUD)
08:50,08:50,KL 1172 KLM,Amsterdam,BAGGAGE HANDLED,Trondheim (TRD)
08:50,09:18,KL 1470 KLM,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA)
08:50,10:00,KL 1596 KLM,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
08:50,09:46,KL 1952 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
08:55,09:15,EI 602 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
08:55,09:44,EI 840 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Cork (ORK)
08:55,10:39,KL 1638 KLM,Amsterdam,BAGGAGE HANDLED,Florence (FLR)
09:00,09:00,B6 2288 JetBlue,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
09:00,10:13,BT 617 AirBaltic,Amsterdam,BAGGAGE HANDLED,Riga (RIX)
09:00,09:34,EJU 3851 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
09:00,09:53,EZY 2511 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
09:00,10:28,FB 461 Bulgaria Air,Amsterdam,BAGGAGE HANDLED,Sofia (SOF)
09:00,10:01,KL 1000 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
09:00,09:00,KL 1084 KLM,Amsterdam,CANCELLED,Cork (ORK)
09:00,10:22,KL 1684 KLM,Amsterdam,BAGGAGE HANDLED,Bilbao (BIO)
09:00,10:06,KL 1838 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
09:00,10:15,KL 1924 KLM,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
09:00,09:23,LX 724 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
09:05,09:05,KL 602 KLM,Amsterdam,BAGGAGE HANDLED,Los Angeles (LAX)
09:05,10:17,KL 1692 KLM,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
09:10,10:41,BT 857 AirBaltic,Amsterdam,BAGGAGE HANDLED,Tallinn (TLL)
09:10,10:20,KL 1722 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU)
09:10,10:30,OS 371 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
09:15,09:15,DL 56 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Salt L. City (SLC)
09:15,10:45,JU 360 Air Serbia,Amsterdam,BAGGAGE HANDLED,Belgrade (BEG)
09:15,10:34,KL 1854 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
09:20,10:33,BA 428 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
09:20,11:06,BT 961 AirBaltic,Amsterdam,BAGGAGE HANDLED,Vilnius (VNO)
09:20,09:20,UA 909 United Airlines,Amsterdam,BAGGAGE HANDLED,Chicago (ORD)
09:25,10:47,BA 8497 British Airways,Amsterdam,BAGGAGE HANDLED,London City (LCY)
09:25,09:25,DL 142 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Seattle (SEA)
09:25,10:24,EZY 2161 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
09:30,09:30,AF 1340 Air France,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
09:35,11:20,KL 1778 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM)
09:40,09:40,KL 702 KLM,Amsterdam,BAGGAGE HANDLED,Santiago (SCL)
09:40,10:49,LO 265 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
09:40,10:53,UX 1091 Air Europa,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
09:40,11:10,VY 8300 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
09:45,10:57,SK 2551 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
09:45,10:19,VY 8354 Vueling,Amsterdam,BAGGAGE HANDLED,Bilbao (BIO)
09:50,09:50,KL 618 KLM,Amsterdam,BAGGAGE HANDLED,Boston (BOS)
09:55,10:58,AY 1301 Finnair,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
09:55,11:07,KL 982 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
10:00,10:00,DL 36 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Orlando (MCO)
10:00,10:00,DL 162 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP)
10:00,11:04,EZY 2921 easyJet,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
10:00,11:41,SK 821 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Oslo (OSL)
10:05,11:11,BA 2540 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
10:05,10:05,LH 988 Lufthansa,Amsterdam,CANCELLED,Frankfurt (FRA)
10:10,10:10,KL 592 KLM,Amsterdam,BAGGAGE HANDLED,Johannesburg (JNB)
10:10,10:10,KL 682 KLM,Amsterdam,BAGGAGE HANDLED,Vancouver (YVR)
10:15,10:15,AC 808 Air Canada,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ)
10:15,11:46,EJU 7850 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
10:15,11:08,LY 337 El Al,Amsterdam,BAGGAGE HANDLED,Tel Aviv (TLV)
10:20,11:21,3O 121 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Nador (NDR)
10:20,11:57,EJU 8673 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
10:20,10:20,LH 2302 Lufthansa,Amsterdam,CANCELLED,Munich (MUC)
10:20,11:37,VY 6814 Vueling,Amsterdam,BAGGAGE HANDLED,Florence (FLR)
10:30,10:30,DL 74 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
10:30,10:30,KL 644 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
10:30,13:00,KL 741 KLM,Amsterdam,BAGGAGE HANDLED,Bogota (BOG)
10:30,10:30,KL 1224 KLM,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
10:30,10:51,KL 1352 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
10:30,11:25,OU 450 Croatia Airlines,Amsterdam,BAGGAGE HANDLED,Zagreb (ZAG)
10:30,11:34,SK 1553 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
10:35,10:35,DL 136 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
10:40,10:40,AA 204 American Airlines,Amsterdam,BAGGAGE HANDLED,Philadelphia (PHL)
10:40,11:56,EJU 7936 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
10:40,12:17,KM 394 Air Malta,Amsterdam,BAGGAGE HANDLED,Malta (MLA)
10:40,11:51,OR 365 TUI fly,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
10:40,12:59,PC 1251 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
10:40,12:43,RO 361 Tarom,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
10:40,12:15,TK 1951 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
10:45,11:45,BA 430 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
10:50,11:00,KL 758 KLM,Amsterdam,BAGGAGE HANDLED,Panama City (PTY)
11:00,12:01,AM 25 Aeromexico,Amsterdam,BAGGAGE HANDLED,Mexico City (MEX)
11:00,12:19,AZ 108 ITA Airways,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
11:00,12:33,AZ 120 ITA Airways,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
11:00,11:18,CD 598 Corendon Dutch Airlines,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
11:00,12:53,EJU 3857 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
11:00,12:03,EJU 7836 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
11:00,11:39,FR 420 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
11:00,11:59,KL 986 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
11:00,11:00,KL 1926 KLM,Amsterdam,CANCELLED,Geneva (GVA)
11:00,11:43,OG 460 Play,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
11:00,11:29,QR 275 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH)
11:05,11:05,KL 1002 KLM,Amsterdam,CANCELLED,London Heathrow (LHR)
11:05,12:21,KL 1516 KLM,Amsterdam,BAGGAGE HANDLED,Norwich (NWI)
11:10,12:06,D8 4533 Norwegian,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
11:10,12:34,EJU 4231 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Naples (NAP)
11:10,12:28,HV 6610 Transavia,Amsterdam,BAGGAGE HANDLED,Innsbruck (INN)
11:10,13:06,KL 1868 KLM,Amsterdam,CANCELLED,Stuttgart (STR)
11:15,12:22,AF 1794 Air France,Amsterdam,BAGGAGE HANDLED,Lyon (LYS)
11:15,12:05,HV 6592 Transavia,Amsterdam,BAGGAGE HANDLED,Salzburg (SZG)
11:15,11:15,KL 598 KLM,Amsterdam,BAGGAGE HANDLED,Cape Town (CPT)
11:15,12:24,KL 1126 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
11:20,12:41,EJU 7866 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
11:20,13:08,KL 1142 KLM,Amsterdam,BAGGAGE HANDLED,Oslo (OSL)
11:25,13:02,A3 624 Aegean Airlines,Amsterdam,BAGGAGE HANDLED,Athens (ATH)
11:25,12:26,KL 934 KLM,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
11:25,11:25,KL 1050 KLM,Amsterdam,CANCELLED,Bristol (BRS)
11:25,12:46,KL 1884 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE)
11:30,14:37,KL 1072 KLM,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
11:30,13:19,KL 1198 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG)
11:30,12:29,KL 1342 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL)
11:35,11:35,B6 31 JetBlue,Amsterdam,BAGGAGE HANDLED,Boston (BOS)
11:35,12:35,I2 3722 Iberia Express,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
11:35,12:31,KL 984 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
11:35,13:41,KL 1330 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL)
11:35,13:04,KL 1422 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
11:35,12:37,KL 1442 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ)
11:35,12:49,KL 1764 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
11:35,13:35,KL 1792 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
11:35,11:35,KL 1822 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
11:35,12:44,WA 918 KLM Cityhopper,Amsterdam,BAGGAGE HANDLED,Southampton (SOU)
11:40,13:07,KL 1106 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
11:40,11:40,KL 1724 KLM,Amsterdam,CANCELLED,Brussels (BRU)
11:40,13:25,KL 1904 KLM,Amsterdam,BAGGAGE HANDLED,Hanover (HAJ)
11:45,11:45,KL 767 KLM,Amsterdam,BAGGAGE HANDLED,Aruba (AUA)
11:45,15:10,KL 958 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL)
11:45,13:28,KL 1154 KLM,Amsterdam,BAGGAGE HANDLED,Gothenburg (GOT)
11:45,12:51,KL 1188 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO)
11:45,13:05,KL 1230 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
11:45,11:45,KL 1472 KLM,Amsterdam,CANCELLED,Glasgow (GLA)
11:50,15:26,KL 1278 KLM,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
11:50,11:50,KL 1754 KLM,Amsterdam,CANCELLED,Bremen (BRE)
11:55,11:55,FI 500 Icelandair,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF)
12:00,12:00,KL 1740 KLM,Amsterdam,CANCELLED,Luxembourg (LUX)
12:10,12:10,KL 988 KLM,Amsterdam,CANCELLED,London City (LCY)
12:10,14:20,KL 1780 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM)
12:15,16:01,BA 8451 British Airways,Amsterdam,BAGGAGE HANDLED,London City (LCY)
12:15,13:17,FR 2334 Ryanair,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
12:15,12:39,KL 706 KLM,Amsterdam,BAGGAGE HANDLED,Rio de Janeiro (GIG)
12:15,12:15,KL 1546 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA)
12:20,12:20,KL 656 KLM,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP)
12:25,14:23,EZY 3051 easyJet,Amsterdam,BAGGAGE HANDLED,Belfast Intl Airport (BFS)
12:25,12:47,KL 792 KLM,Amsterdam,BAGGAGE HANDLED,Sao Paulo (GRU)
12:25,12:54,KL 962 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL)
12:25,13:10,KL 1008 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
12:30,14:01,HV 5132 Transavia,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
12:30,13:20,HV 6332 Transavia,Amsterdam,BAGGAGE HANDLED,Valencia (VLC)
12:35,12:35,KL 622 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
12:35,12:35,KL 1060 KLM,Amsterdam,CANCELLED,Cardiff (CWL)
12:35,13:27,KL 1598 KLM,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
12:35,14:35,KL 1856 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
12:35,14:05,TK 7768 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
12:40,15:07,EI 604 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
12:40,13:22,EK 147 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB)
12:40,14:27,EZY 2515 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
12:40,12:40,KL 1486 KLM,Amsterdam,CANCELLED,Humberside (HUY)
12:40,13:39,LO 263 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
12:40,13:43,VY 8309 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
12:45,12:45,KL 1986 KLM,Amsterdam,CANCELLED,Basel (BSL)
12:50,13:57,TP 670 TAP Air Portugal,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
12:55,13:52,HV 5164 Transavia,Amsterdam,BAGGAGE HANDLED,Riga (RIX)
12:55,14:07,HV 5624 Transavia,Amsterdam,BAGGAGE HANDLED,Palma (PMI)
12:55,14:31,KL 1534 KLM,Amsterdam,BAGGAGE HANDLED,Teesside International (MME)
13:00,15:02,EJU 3853 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
13:00,13:00,KL 760 KLM,Amsterdam,BAGGAGE HANDLED,San Jose (SJO)
13:00,13:00,KL 1074 KLM,Amsterdam,CANCELLED,Manchester (MAN)
13:00,14:56,LH 2304 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
13:00,14:55,TK 1961 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
13:05,15:00,AF 1640 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
13:05,15:22,KL 1766 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
13:10,14:22,HV 6144 Transavia,Amsterdam,BAGGAGE HANDLED,Alicante (ALC)
13:10,13:45,HV 6412 Transavia,Amsterdam,BAGGAGE HANDLED,Naples (NAP)
13:10,13:49,KL 1354 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
13:10,15:17,KL 1870 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR)
13:15,15:32,EJU 7954 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Nice (NCE)
13:15,14:18,HV 5818 Transavia,Amsterdam,BAGGAGE HANDLED,Bari (BRI)
13:15,15:38,KL 1344 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL)
13:15,15:13,KL 1620 KLM,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
13:15,15:12,KL 1824 KLM,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
13:15,13:15,SV 215 Saudi Arabian Airlines,Amsterdam,BAGGAGE HANDLED,Jeddah (JED)
13:20,14:58,BA 434 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
13:20,13:20,KL 755 KLM,Amsterdam,BAGGAGE HANDLED,Quito (UIO)
13:20,15:09,KL 1794 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC)
13:20,13:47,QR 273 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH)
13:25,18:44,EZY 3173 easyJet,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA)
13:25,13:58,KL 1108 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
13:25,15:19,TK 1957 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
13:30,15:36,KL 1128 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
13:30,13:30,KL 1200 KLM,Amsterdam,CANCELLED,Stavanger (SVG)
13:30,13:30,KL 1414 KLM,Amsterdam,CANCELLED,Lyon (LYS)
13:30,15:40,KL 1444 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ)
13:30,15:48,KL 1958 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
13:30,14:29,VY 1377 Vueling,Amsterdam,BAGGAGE HANDLED,Alicante (ALC)
13:35,13:35,KL 1556 KLM,Amsterdam,CANCELLED,Turin (TRN)
13:35,16:37,KL 1666 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
13:35,15:52,KL 1700 KLM,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
13:35,17:09,KL 1928 KLM,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
13:35,16:08,VY 8353 Vueling,Amsterdam,BAGGAGE HANDLED,Valencia (VLC)
13:40,13:40,KL 1456 KLM,Amsterdam,CANCELLED,Nantes (NTE)
13:40,13:40,KL 1918 KLM,Amsterdam,CANCELLED,Gdansk (GDN)
13:45,16:47,HV 6116 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
13:45,13:45,KL 1180 KLM,Amsterdam,CANCELLED,Linkoping (LPI)
13:45,13:45,KL 1896 KLM,Amsterdam,CANCELLED,Graz (GRZ)
13:50,14:00,HV 6004 Transavia,Amsterdam,BAGGAGE HANDLED,Oporto (OPO)
13:50,14:03,KL 1994 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK)
13:55,17:28,EZY 8681 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
13:55,13:55,LH 992 Lufthansa,Amsterdam,CANCELLED,Frankfurt (FRA)
13:55,17:13,VY 8365 Vueling,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
14:00,14:00,AF 1740 Air France,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
14:00,14:00,BA 2542 British Airways,Amsterdam,CANCELLED,London Gatwick (LGW)
14:00,16:40,EJU 7984 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Rovaniemi (RVN)
14:00,15:44,MS 757 Egypt Air,Amsterdam,BAGGAGE HANDLED,Cairo (CAI)
14:05,14:25,KL 744 KLM,Amsterdam,BAGGAGE HANDLED,Lima (LIM)
14:05,14:05,KL 1010 KLM,Amsterdam,CANCELLED,London Heathrow (LHR)
14:05,16:54,LX 728 Swiss International Airlines,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
14:10,14:10,KL 1316 KLM,Amsterdam,CANCELLED,Bordeaux (BOD)
14:10,16:33,KL 1846 KLM,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
14:15,14:15,SK 547 Scandinavian Airlines,Amsterdam,CANCELLED,Copenhagen (CPH)
14:20,14:20,KL 1654 KLM,Amsterdam,CANCELLED,Venice (VCE)
14:25,21:21,EJU 7854 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
14:25,17:48,EZY 3445 easyJet,Amsterdam,BAGGAGE HANDLED,Liverpool (LPL)
14:25,14:52,HV 5760 Transavia,Amsterdam,BAGGAGE HANDLED,Marrakech (RAK)
14:25,16:14,KL 1254 KLM,Amsterdam,BAGGAGE HANDLED,Nice (NCE)
14:25,14:25,KL 1266 KLM,Amsterdam,CANCELLED,Marseille (MRS)
14:35,14:35,KL 1144 KLM,Amsterdam,CANCELLED,Oslo (OSL)
14:40,16:59,EJU 7926 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Prague (PRG)
14:40,17:38,PC 1253 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
14:50,14:50,KL 1364 KLM,Amsterdam,CANCELLED,Warsaw (WAW)
14:50,15:46,KQ 116 Kenya Airways,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO)
14:50,14:50,XQ 944 SunExpress,Amsterdam,BAGGAGE HANDLED,Izmir (ADB)
14:55,14:55,KL 1642 KLM,Amsterdam,CANCELLED,Florence (FLR)
14:55,16:49,KL 1712 KLM,Amsterdam,BAGGAGE HANDLED,Oporto (OPO)
